index,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Poverty,BOROCT2010,location,Provider,ct2010,borough,number of public wifi
36047072200,2896.0,1187.0,1709.0,0.0209,0.0209,0.9206,0.0,0.0103,0.1401,3072200.0,['850 EAST 59 STREET'],['BPL'],722,['Brooklyn'],1
36047078600,4893.0,2067.0,2826.0,0.1704,0.0409,0.6703,0.0,0.0508,0.19,3078600.0,['2035 NOSTRAND AVENUE'],['BPL'],786,['Brooklyn'],3
36047079000,5288.0,2368.0,2920.0,0.0508,0.0108,0.8903,0.0,0.0202,0.14,3079000.0,['1339 FLATBUSH AVENUE'],['LinkNYC - Citybridge'],790,['Brooklyn'],1
36047079200,3771.0,1395.0,2376.0,0.1109,0.050499999999999996,0.7802,0.0,0.0,0.3207,3079200.0,['1133 FLATBUSH AVENUE'],['LinkNYC - Citybridge'],792,['Brooklyn'],1
36047079400,1964.0,956.0,1008.0,0.05,0.0004,0.9305,0.0,0.0,0.21030000000000001,3079400.0,['2606 Snyder Avenue'],['LinkNYC - Citybridge'],794,['Brooklyn'],6
36047079602,4642.0,2106.0,2536.0,0.1906,0.0407,0.7206999999999999,0.0,0.0009,0.28059999999999996,3079602.0,['22 LINDEN BOULEVARD'],['BPL'],79602,['Brooklyn'],3
36047079801,2886.0,1183.0,1703.0,0.1009,0.2009,0.57,0.0,0.0709,0.0805,3079801.0,['535 FLATBUSH AVE'],['LinkNYC - Citybridge'],798,['Brooklyn'],2
36047080000,3797.0,1788.0,2009.0,0.0603,0.2005,0.6803,0.0,0.010700000000000001,0.19010000000000002,3080000.0,['1106 NOSTRAND AVENUE'],['LinkNYC - Citybridge'],800,['Brooklyn'],1
36047080200,5031.0,2243.0,2788.0,0.1406,0.0702,0.7206999999999999,0.0008,0.0204,0.22030000000000002,3080200.0,['1208 NOSTRAND AVENUE'],['LinkNYC - Citybridge'],802,['Brooklyn'],1
36047080400,3282.0,1267.0,2015.0,0.07,0.0603,0.7901,0.0,0.050199999999999995,0.2904,3080400.0,['560 NEW YORK AVENUE'],['BPL'],804,['Brooklyn'],2
36047081000,2194.0,1106.0,1088.0,0.0406,0.1206,0.7604000000000001,0.0,0.030699999999999998,0.24059999999999998,3081000.0,['HAWTHRONE ST 1 P/W/BROOKLYN AV'],['ALTICEUSA'],810,['Brooklyn'],6
36047081400,2801.0,1297.0,1504.0,0.030299999999999997,0.0004,0.8904000000000001,0.0,0.030699999999999998,0.2401,3081400.0,['3923 CHURCH AVE'],['LinkNYC - Citybridge'],814,['Brooklyn'],1
36047081600,2852.0,1250.0,1602.0,0.0702,0.0006,0.8409,0.0,0.030899999999999997,0.2104,3081600.0,['3723 CHURCH AVENUE'],['LinkNYC - Citybridge'],816,['Brooklyn'],1
36047081800,4409.0,2029.0,2380.0,0.1409,0.030899999999999997,0.7608,0.0,0.0203,0.3,3081800.0,['3121 CHURCH AVENUE'],['LinkNYC - Citybridge'],818,['Brooklyn'],3
36047082000,4856.0,2397.0,2459.0,0.0806,0.0302,0.8101,0.0,0.0109,0.2205,3082000.0,['1380 NOSTRAND AVENUE'],['LinkNYC - Citybridge'],820,['Brooklyn'],2
36047082600,4880.0,2130.0,2750.0,0.0704,0.0704,0.8203,0.0005,0.0005,0.19,3082600.0,"['Beverly Rd (2,5)']",['Transit Wireless'],826,['Brooklyn'],1
36047083000,6023.0,2502.0,3521.0,0.04019999999999999,0.0004,0.8901,0.0,0.0206,0.11,3083000.0,"['Newkirk Av (2,5)']",['Transit Wireless'],830,['Brooklyn'],1
36047085600,3290.0,1214.0,2076.0,0.0904,0.0007000000000000001,0.8805,0.0,0.0008,0.1003,3085600.0,['3402 CHURCH AVENUE'],['LinkNYC - Citybridge'],856,['Brooklyn'],2
36047086000,3691.0,1609.0,2082.0,0.1206,0.0,0.8402,0.0,0.0105,0.2302,3086000.0,['1000 UTICA AVENUE'],['BPL'],860,['Brooklyn'],2
36047089000,6750.0,2951.0,3799.0,0.1204,0.0204,0.8408,0.0,0.0004,0.38049999999999995,3089000.0,['9612 CHURCH AVENUE'],['BPL'],890,['Brooklyn'],1
36047090600,4318.0,1772.0,2546.0,0.3204,0.010700000000000001,0.6302,0.0,0.0007000000000000001,0.47090000000000004,3090600.0,['61 GLENMORE AVENUE'],['BPL'],906,['Brooklyn'],1
36047091000,6094.0,2558.0,3536.0,0.2,0.0005,0.7609,0.0005,0.0,0.6703,3091000.0,['581 MOTHER GASTON BOULEVARD'],['BPL'],910,['Brooklyn'],1
36047092000,3406.0,1424.0,1982.0,0.1808,0.0003,0.7806000000000001,0.0102,0.0004,0.33049999999999996,3092000.0,['C/O CHRISTOPHER ST & HEGEMAN AV'],['ALTICEUSA'],920,['Brooklyn'],3
36047092200,2880.0,1325.0,1555.0,0.0003,0.0007000000000000001,0.9708,0.0,0.0,0.1007,3092200.0,['WEIGHT & FITNESS ROOM'],['ALTICEUSA'],922,['Brooklyn'],6
36047096600,2359.0,1201.0,1158.0,0.1402,0.0506,0.7304999999999999,0.0,0.0207,0.1008,3096600.0,['1580 ROCKAWAY PARKWAY'],['BPL'],966,['Brooklyn'],1
36047102200,2205.0,998.0,1207.0,0.0209,0.0601,0.7309,0.0,0.1502,0.1303,3102200.0,['9727 SEAVIEW AVENUE'],['BPL'],1022,['Brooklyn'],1
36047109800,2160.0,1084.0,1076.0,0.11019999999999999,0.030899999999999997,0.8004000000000001,0.0008,0.0109,0.2403,3109800.0,['MULTI-PURPOSE  L'],['ALTICEUSA'],1098,['Brooklyn'],1
36047110400,4948.0,2412.0,2536.0,0.21050000000000002,0.0106,0.7606,0.0,0.0,0.22,3110400.0,['IN PARK PLAYGROUND AREA'],['ALTICEUSA'],1104,['Brooklyn'],4
36047112400,3399.0,1517.0,1882.0,0.1503,0.0001,0.8206,0.0,0.0,0.3408,3112400.0,['665 NEW LOTS AVENUE'],['BPL'],1124,['Brooklyn'],1
36047115200,3213.0,1471.0,1742.0,0.2706,0.0009,0.6106,0.0,0.0406,0.35090000000000005,3115200.0,['Van Siclen Av (C)'],['Transit Wireless'],1152,['Brooklyn'],1
36047116600,2865.0,1473.0,1392.0,0.33020000000000005,0.020499999999999997,0.5902000000000001,0.0,0.0007000000000000001,0.2908,3116600.0,['Shepherd Av (C)'],['Transit Wireless'],1166,['Brooklyn'],1
36047117201,2536.0,1299.0,1237.0,0.7206999999999999,0.0204,0.17010000000000003,0.0,0.0501,0.2408,3117201.0,['203 ARLINGTON AVENUE'],['BPL'],117201,['Brooklyn'],1
36047118202,2765.0,1323.0,1442.0,0.7604000000000001,0.0604,0.12050000000000001,0.0,0.0308,0.2705,3118202.0,['2 Eldert Ln'],['LinkNYC - Citybridge'],182,['Brooklyn'],1
36047118400,5428.0,2339.0,3089.0,0.6503,0.0602,0.1101,0.0,0.12029999999999999,0.25,3118400.0,['3386 FULTON STREET'],['LinkNYC - Citybridge'],184,['Brooklyn'],7
36047119600,4864.0,2379.0,2485.0,0.2206,0.0006,0.5706,0.0006,0.16010000000000002,0.2401,3119600.0,['1197 SUTTER AVENUE'],['BPL'],1196,['Brooklyn'],2
36047119800,3538.0,1527.0,2011.0,0.59,0.0209,0.35,0.0005,0.010700000000000001,0.38079999999999997,3119800.0,['62 PENNSYLVANIA AVENUE'],['LinkNYC - Citybridge'],198,['Brooklyn'],5
36047120200,2057.0,1044.0,1013.0,0.32030000000000003,0.060700000000000004,0.3705,0.0005,0.19,0.27,3120200.0,['Grant Av (A)'],['Transit Wireless'],1202,['Brooklyn'],1
36047152200,3755.0,1893.0,1862.0,0.15039999999999998,0.3704,0.1906,0.0003,0.1906,0.19079999999999997,3152200.0,['1305 CORTELYOU ROAD'],['BPL'],1522,['Brooklyn'],1
36061000600,12554.0,5966.0,6588.0,0.33020000000000005,0.0304,0.12,0.0004,0.5006,0.4407,1000600.0,['East Broadway (F)'],['Transit Wireless'],6,['Manhattan'],1
36061000700,8794.0,4214.0,4580.0,0.060599999999999994,0.6903,0.0204,0.0,0.2005,0.10060000000000001,1000700.0,"['5 Hanover Square, New York, NY 10004, USA']",['Manhattan Down Alliance'],7,['Manhattan'],12
36061000800,9465.0,4602.0,4863.0,0.030699999999999998,0.0506,0.0009,0.0001,0.8309000000000001,0.2809,1000800.0,['33 EAST BROADWAY'],['NYPL'],8,['Manhattan'],1
36061000900,1626.0,946.0,680.0,0.0802,0.7404000000000001,0.0108,0.0,0.1207,0.06,1000900.0,"['29-43 Old Slip, New York, NY 10004, USA']",['Manhattan Down Alliance'],9,['Manhattan'],17
36061001300,4374.0,1896.0,2478.0,0.10060000000000001,0.66,0.0109,0.0,0.1905,0.0704,1001300.0,"['11-27 Canyon of Heroes, New York, NY 10004, USA']",['Manhattan Down Alliance'],13,['Manhattan'],8
36061001401,3155.0,1488.0,1667.0,0.1108,0.6509,0.0305,0.0,0.1505,0.0507,1001401.0,['192 EAST BROADWAY'],['NYPL'],1401,['Manhattan'],1
36061001501,6502.0,3007.0,3495.0,0.1002,0.5706,0.0506,0.0,0.2501,0.1003,1001501.0,"['11 Fulton Street, New York, NY 10038, USA']",['Manhattan Down Alliance'],1501,['Manhattan'],6
36061001502,7378.0,3664.0,3714.0,0.0508,0.6509,0.030899999999999997,0.0005,0.2108,0.0803,1001502.0,"['East River Ferry, John Street, New York, NY 10006, USA']",['Manhattan Down Alliance'],1502,['Manhattan'],7
36061001600,7550.0,3452.0,4098.0,0.05,0.1306,0.0003,0.0,0.7803,0.3406,1001600.0,['323 GRAND STREET'],['LinkNYC - Citybridge'],16,['Manhattan'],4
36061001800,8326.0,4741.0,3585.0,0.0908,0.3007,0.0305,0.0001,0.5405,0.26,1001800.0,['122B ORCHARD ST'],['LinkNYC - Citybridge'],18,['Manhattan'],9
36061002100,6735.0,3484.0,3251.0,0.0304,0.7504000000000001,0.0105,0.0,0.1502,0.0209,1002100.0,['67 READE STREET'],['LinkNYC - Citybridge'],21,['Manhattan'],9
36061002201,6861.0,3245.0,3616.0,0.4207,0.1506,0.15039999999999998,0.0,0.23079999999999998,0.2707,1002201.0,['Lobby'],['SPECTRUM'],2201,['Manhattan'],5
36061002500,5137.0,2247.0,2890.0,0.3607,0.0007000000000000001,0.1405,0.08,0.3908,0.4706,1002500.0,['Basketball Court'],['SPECTRUM'],25,['Manhattan'],8
36061002900,6050.0,3671.0,2379.0,0.1105,0.0705,0.1008,0.0002,0.6603,0.2006,1002900.0,"['Chambers St (J,M,Z)/Bklyn Bridge-City Hall (4,5,6)']",['Transit Wireless'],29,['Manhattan'],4
36061003001,4216.0,2239.0,1977.0,0.1709,0.5,0.0108,0.0,0.22089999999999999,0.16,1003001.0,['145 ORCHARD STREET'],['LinkNYC - Citybridge'],30,['Manhattan'],1
36061003100,2673.0,1251.0,1422.0,0.0703,0.5700999999999999,0.0704,0.0004,0.23070000000000002,0.1301,1003100.0,['Entire Park'],['AT&T'],31,['Manhattan'],11
36061003200,7871.0,3710.0,4161.0,0.0508,0.7606999999999999,0.030699999999999998,0.0,0.1207,0.1009,1003200.0,['Around the Field House'],['AT&T'],32,['Manhattan'],6
36061003300,5005.0,2490.0,2515.0,0.0705,0.7402,0.0304,0.0,0.09050000000000001,0.0401,1003300.0,['183 CHURCH STREET'],['LinkNYC - Citybridge'],33,['Manhattan'],11
36061003400,6476.0,3163.0,3313.0,0.1703,0.6401,0.0105,0.0,0.1408,0.2401,1003400.0,['331 EAST 10 STREET'],['NYPL'],34,['Manhattan'],10
36061003601,3238.0,1835.0,1403.0,0.37060000000000004,0.2502,0.09029999999999999,0.0104,0.2302,0.3209,1003601.0,['70 STANTON STREET'],['LinkNYC - Citybridge'],36,['Manhattan'],2
36061003602,3140.0,1761.0,1379.0,0.1505,0.5303,0.0904,0.0102,0.1304,0.2407,1003602.0,['29 1 AVENUE'],['LinkNYC - Citybridge'],36,['Manhattan'],3
36061003700,2666.0,1229.0,1437.0,0.0708,0.7903,0.0202,0.0,0.0808,0.0409,1003700.0,['180 VARICK STREET'],['LinkNYC - Citybridge'],37,['Manhattan'],12
36061003800,8614.0,3779.0,4835.0,0.09,0.6606000000000001,0.0301,0.0001,0.1808,0.1309,1003800.0,['135 SECOND AVENUE'],['NYPL'],38,['Manhattan'],13
36061003900,5216.0,2362.0,2854.0,0.1101,0.7101999999999999,0.0501,0.0,0.0706,0.0602,1003900.0,['201 HUDSON STREET'],['LinkNYC - Citybridge'],39,['Manhattan'],2
36061004000,8947.0,5235.0,3712.0,0.0805,0.7308,0.060700000000000004,0.0,0.0901,0.13,1004000.0,['45 3 AVENUE'],['LinkNYC - Citybridge'],40,['Manhattan'],22
36061004100,7897.0,3838.0,4059.0,0.0509,0.3408,0.01,0.0004,0.5501,0.1805,1004100.0,['203 GRAND STREET'],['LinkNYC - Citybridge'],41,['Manhattan'],4
36061004200,5338.0,2464.0,2874.0,0.0405,0.7001000000000001,0.050499999999999996,0.0,0.1703,0.1105,1004200.0,['145 4Th Ave'],['LinkNYC - Citybridge'],42,['Manhattan'],4
36061004300,4288.0,2221.0,2067.0,0.0708,0.5504,0.0001,0.0,0.2701,0.18,1004300.0,['10 Jersey Street'],['NYPL'],43,['Manhattan'],2
36061004500,984.0,519.0,465.0,0.020499999999999997,0.6709,0.0003,0.0,0.2502,0.0308,1004500.0,['241 CANAL STREET'],['LinkNYC - Citybridge'],45,['Manhattan'],4
36061004700,2360.0,1395.0,965.0,0.03,0.8301000000000001,0.0,0.0,0.0605,0.11019999999999999,1004700.0,['399 WEST BROADWAY'],['LinkNYC - Citybridge'],47,['Manhattan'],2
36061004800,7325.0,2970.0,4355.0,0.0605,0.6509,0.0507,0.0003,0.1609,0.09029999999999999,1004800.0,['353 EAST 14 STREET'],['LinkNYC - Citybridge'],48,['Manhattan'],12
36061004900,4388.0,2315.0,2073.0,0.05,0.83,0.0206,0.0,0.0801,0.0407,1004900.0,"['Spring St (C,E)']",['Transit Wireless'],49,['Manhattan'],1
36061005000,4998.0,2210.0,2788.0,0.0608,0.7802,0.0,0.0,0.14029999999999998,0.08,1005000.0,['117 East 14Th St'],['LinkNYC - Citybridge'],50,['Manhattan'],11
36061005200,3726.0,1827.0,1899.0,0.0506,0.7005,0.0207,0.0003,0.1606,0.1109,1005200.0,"['14 St-Union Square (L,N,Q,R,4,5,6)']",['Transit Wireless'],52,['Manhattan'],6
36061005400,4581.0,2647.0,1934.0,0.09050000000000001,0.7104,0.010700000000000001,0.0204,0.1206,0.0407,1005400.0,['66 WEST 21 STREET'],['LinkNYC - Citybridge'],54,['Manhattan'],10
36061005502,2278.0,1113.0,1165.0,0.15039999999999998,0.6807,0.05,0.0,0.0408,0.1208,1005502.0,"['16 Bond Street, New York, NY 10038, USA']",['Manhattan Down Alliance'],5502,['Manhattan'],3
36061005600,2963.0,1524.0,1439.0,0.0707,0.6805,0.06,0.0,0.1704,0.1906,1005600.0,['NW area by dog run off 5th Ave'],['SPECTRUM'],56,['Manhattan'],16
36061005700,2899.0,1315.0,1584.0,0.0507,0.7602,0.0302,0.0,0.1107,0.0405,1005700.0,['Astor Place (6)'],['Transit Wireless'],57,['Manhattan'],2
36061005800,3206.0,1661.0,1545.0,0.03,0.6904,0.0007000000000000001,0.0,0.2309,0.0407,1005800.0,['1123 BROADWAY'],['LinkNYC - Citybridge'],58,['Manhattan'],10
36061005900,5604.0,2665.0,2939.0,0.0406,0.8108,0.020099999999999996,0.0003,0.0909,0.030899999999999997,1005900.0,['SE Area off Washington Sq S'],['SPECTRUM'],59,['Manhattan'],3
36061006100,5032.0,2336.0,2696.0,0.0602,0.8101,0.010700000000000001,0.0,0.1,0.05,1006100.0,"['14 St-Union Square (L,N,Q,R,4,5,6)']",['Transit Wireless'],61,['Manhattan'],4
36061006300,6330.0,2921.0,3409.0,0.0408,0.7907,0.01,0.0,0.1008,0.04,1006300.0,['Between 14th and 16th Streets on 6th Avenue'],['Transit Wireless'],63,['Manhattan'],4
36061006400,8012.0,3340.0,4672.0,0.05,0.7209,0.04,0.010700000000000001,0.1204,0.0806,1006400.0,['228 EAST 23 STREET'],['NYPL'],64,['Manhattan'],14
36061006500,6264.0,3023.0,3241.0,0.050499999999999996,0.7704000000000001,0.030699999999999998,0.0,0.09050000000000001,0.12029999999999999,1006500.0,['W Area off MacDougal St'],['SPECTRUM'],65,['Manhattan'],5
36061006600,11252.0,5588.0,5664.0,0.28059999999999996,0.5207999999999999,0.0305,0.0,0.1306,0.1407,1006600.0,['435 2 AVENUE'],['LinkNYC - Citybridge'],66,['Manhattan'],21
36061006700,5011.0,2216.0,2795.0,0.0302,0.8309000000000001,0.010700000000000001,0.0,0.0605,0.0409,1006700.0,['66 LEROY STREET'],['NYPL'],67,['Manhattan'],9
36061006800,7413.0,3764.0,3649.0,0.0907,0.6901,0.0608,0.0001,0.1308,0.11019999999999999,1006800.0,['378 3 AVENUE'],['LinkNYC - Citybridge'],68,['Manhattan'],14
36061007000,8131.0,3730.0,4401.0,0.0207,0.6607,0.0406,0.0,0.2202,0.0909,1007000.0,['540 2 AVENUE'],['LinkNYC - Citybridge'],70,['Manhattan'],9
36061007100,6115.0,2830.0,3285.0,0.0207,0.7809,0.0105,0.0109,0.1209,0.0802,1007100.0,['347 6 AVENUE'],['LinkNYC - Citybridge'],71,['Manhattan'],8
36061007200,7640.0,3515.0,4125.0,0.0703,0.6501,0.0101,0.0,0.21030000000000001,0.0902,1007200.0,['170 EAST 33 STREET'],['LinkNYC - Citybridge'],72,['Manhattan'],22
36061007300,5677.0,3170.0,2507.0,0.09050000000000001,0.8303,0.0106,0.0,0.0409,0.07,1007300.0,['50 GROVE STREET'],['LinkNYC - Citybridge'],73,['Manhattan'],3
36061007400,3752.0,1813.0,1939.0,0.08070000000000001,0.7406999999999999,0.0202,0.0,0.0909,0.1202,1007400.0,['26 EAST 33 STREET'],['LinkNYC - Citybridge'],74,['Manhattan'],17
36061007600,1912.0,843.0,1069.0,0.0208,0.4508,0.0206,0.0004,0.4606,0.18059999999999998,1007600.0,['1216 BROADWAY'],['LinkNYC - Citybridge'],76,['Manhattan'],8
36061007700,5599.0,3354.0,2245.0,0.0805,0.8104,0.0104,0.0,0.0704,0.0305,1007700.0,['220 WEST 14 STREET'],['LinkNYC - Citybridge'],77,['Manhattan'],6
36061007800,8032.0,3342.0,4690.0,0.0603,0.6901999999999999,0.0305,0.0,0.1808,0.0706,1007800.0,['685 2 AVENUE'],['LinkNYC - Citybridge'],78,['Manhattan'],10
36061007900,4101.0,2201.0,1900.0,0.0602,0.8709,0.0003,0.0003,0.0308,0.0808,1007900.0,['9th Ave and 12th St'],['Chelsea'],79,['Manhattan'],3
36061008000,5045.0,2305.0,2740.0,0.0603,0.8008,0.02,0.0,0.1001,0.1005,1008000.0,['155 East 38Th Street'],['LinkNYC - Citybridge'],80,['Manhattan'],15
36061008100,8957.0,4646.0,4311.0,0.0902,0.77,0.0105,0.0,0.0809,0.1002,1008100.0,['8th and 17th'],['Chelsea'],81,['Manhattan'],23
36061008200,3060.0,1561.0,1499.0,0.0305,0.7206,0.0304,0.0,0.18030000000000002,0.0704,1008200.0,['455 5 AVENUE'],['NYPL'],82,['Manhattan'],5
36061008300,3929.0,1534.0,2395.0,0.3005,0.49,0.0508,0.0,0.1105,0.1805,1008300.0,['9th and 15th'],['Chelsea'],83,['Manhattan'],27
36061008400,2054.0,848.0,1206.0,0.0701,0.4401,0.0203,0.0,0.4102,0.15039999999999998,1008400.0,['5 AVENUE & 42 STREET'],['NYPL'],84,['Manhattan'],8
36061008603,4272.0,1872.0,2400.0,0.0509,0.8504,0.0004,0.0,0.050499999999999996,0.0501,1008603.0,['400 EAST 50 STREET'],['LinkNYC - Citybridge'],8603,['Manhattan'],7
36061008700,7159.0,3829.0,3330.0,0.12029999999999999,0.7401000000000001,0.0008,0.0,0.0906,0.0406,1008700.0,['183 7 AVENUE'],['LinkNYC - Citybridge'],87,['Manhattan'],7
36061008800,6781.0,3098.0,3683.0,0.0501,0.6701,0.0202,0.0,0.2102,0.0706,1008800.0,['201 EAST 42 STREET'],['LinkNYC - Citybridge'],88,['Manhattan'],17
36061008900,5531.0,2967.0,2564.0,0.1407,0.6803,0.0706,0.0,0.0603,0.12029999999999999,1008900.0,['8th and 18th'],['Chelsea'],89,['Manhattan'],10
36061009000,7306.0,3428.0,3878.0,0.1,0.6001,0.0204,0.0,0.2504,0.0809,1009000.0,['866 2 AVENUE'],['LinkNYC - Citybridge'],90,['Manhattan'],11
36061009100,6665.0,3377.0,3288.0,0.060599999999999994,0.6501,0.030600000000000002,0.0,0.1906,0.13019999999999998,1009100.0,['209 WEST 23 STREET'],['NYPL'],91,['Manhattan'],16
36061009200,1717.0,822.0,895.0,0.0504,0.7506999999999999,0.02,0.0,0.16,0.0504,1009200.0,['511 LEXINGTON AVENUE'],['LinkNYC - Citybridge'],92,['Manhattan'],12
36061009300,10650.0,5167.0,5483.0,0.1905,0.5204,0.2002,0.0,0.060599999999999994,0.24059999999999998,1009300.0,['2nd Floor Lobby'],['SPECTRUM'],93,['Manhattan'],6
36061009400,15.0,11.0,4.0,0.0,0.7303000000000001,0.0,0.0,0.0,0.0,1009400.0,['Times Square Shuttle – 42nd Street'],['Transit Wireless'],94,['Manhattan'],3
36061009500,3299.0,1390.0,1909.0,0.04019999999999999,0.7209,0.0308,0.0,0.1506,0.1307,1009500.0,['819 6 AVENUE'],['LinkNYC - Citybridge'],95,['Manhattan'],15
36061009600,149.0,87.0,62.0,0.0407,0.55,0.0,0.0801,0.32020000000000004,0.0801,1009600.0,['3 WEST 44 STREET'],['LinkNYC - Citybridge'],96,['Manhattan'],4
36061009700,5163.0,2633.0,2530.0,0.2802,0.51,0.020099999999999996,0.0002,0.1507,0.1609,1009700.0,['Front of Comfort Station and Playground'],['SPECTRUM'],97,['Manhattan'],3
36061009800,7654.0,3764.0,3890.0,0.05,0.78,0.0101,0.0,0.1402,0.0401,1009800.0,['944 2 AVENUE'],['LinkNYC - Citybridge'],98,['Manhattan'],15
36061009900,4938.0,2783.0,2155.0,0.060899999999999996,0.61,0.0407,0.0001,0.2403,0.0704,1009900.0,"['10th between, 17th and 18th']",['Chelsea'],99,['Manhattan'],14
36061010000,1683.0,744.0,939.0,0.1306,0.7402,0.0103,0.0004,0.0705,0.0805,1010000.0,['850 3 AVENUE'],['LinkNYC - Citybridge'],100,['Manhattan'],17
36061010100,1259.0,758.0,501.0,0.0508,0.5203,0.0407,0.0,0.3406,0.1104,1010100.0,['1293 BROADWAY'],['LinkNYC - Citybridge'],101,['Manhattan'],10
36061010200,258.0,150.0,108.0,0.0301,0.8206,0.0004,0.0907,0.0403,0.0801,1010200.0,['32 EAST 50 STREET'],['LinkNYC - Citybridge'],102,['Manhattan'],8
36061010300,1841.0,1071.0,770.0,0.0401,0.6009,0.0707,0.01,0.2202,0.08039999999999999,1010300.0,['301 WEST 30 STREET'],['LinkNYC - Citybridge'],103,['Manhattan'],2
36061010400,982.0,448.0,534.0,0.0701,0.7208,0.0202,0.0,0.17079999999999998,0.0709,1010400.0,['4 WEST 51 STREET'],['LinkNYC - Citybridge'],104,['Manhattan'],3
36061010601,7259.0,2948.0,4311.0,0.0404,0.8603000000000001,0.0108,0.0003,0.0605,0.050499999999999996,1010601.0,['397 EAST 54 STREET'],['LinkNYC - Citybridge'],10601,['Manhattan'],4
36061010602,4482.0,1901.0,2581.0,0.0508,0.7401000000000001,0.0408,0.0,0.1209,0.0406,1010602.0,['1126 1 AVENUE'],['LinkNYC - Citybridge'],106,['Manhattan'],4
36061010800,9116.0,3862.0,5254.0,0.0506,0.7906,0.0109,0.0,0.1204,0.0308,1010800.0,['1063 2 AVENUE'],['LinkNYC - Citybridge'],108,['Manhattan'],19
36061010900,186.0,73.0,113.0,0.0101,0.5801,0.1002,0.0,0.2704,0.1607,1010900.0,['450 7 AVENUE'],['LinkNYC - Citybridge'],109,['Manhattan'],10
36061011000,7456.0,3344.0,4112.0,0.0708,0.8003,0.0401,0.0,0.0706,0.0504,1011000.0,['344 EAST 61 STREET'],['LinkNYC - Citybridge'],110,['Manhattan'],12
36061011100,4680.0,2379.0,2301.0,0.18059999999999998,0.4704,0.0904,0.0003,0.2303,0.16010000000000002,1011100.0,['302 WEST 37 STREET'],['LinkNYC - Citybridge'],111,['Manhattan'],5
36061011201,792.0,320.0,472.0,0.0308,0.85,0.0008,0.0009,0.08070000000000001,0.0704,1011201.0,['1 WEST 56 STREET'],['LinkNYC - Citybridge'],112,['Manhattan'],2
36061011202,287.0,143.0,144.0,0.0104,0.9207,0.0,0.0,0.0509,0.0405,1011202.0,['43 EAST 57 STREET'],['LinkNYC - Citybridge'],112,['Manhattan'],2
36061011203,1166.0,451.0,715.0,0.0603,0.7605,0.0202,0.0,0.1409,0.1009,1011203.0,['127 EAST 58 STREET'],['NYPL'],11203,['Manhattan'],9
36061011300,126.0,96.0,30.0,0.0408,0.19,0.1501,0.0,0.6101,0.19,1011300.0,['1407 BROADWAY'],['LinkNYC - Citybridge'],113,['Manhattan'],11
36061011401,1276.0,574.0,702.0,0.02,0.8903,0.01,0.0,0.050499999999999996,0.0302,1011401.0,['24 EAST 63 STREET'],['LinkNYC - Citybridge'],11401,['Manhattan'],5
36061011402,2345.0,1103.0,1242.0,0.030899999999999997,0.8408,0.0005,0.0,0.1001,0.04,1011402.0,['1030 3 AVENUE'],['LinkNYC - Citybridge'],114,['Manhattan'],4
36061011500,3035.0,1808.0,1227.0,0.2305,0.40049999999999997,0.0909,0.0,0.23,0.1808,1011500.0,['575 8 Avenue'],['LinkNYC - Citybridge'],115,['Manhattan'],4
36061011600,3076.0,1322.0,1754.0,0.0409,0.63,0.1106,0.0007000000000000001,0.13,0.0504,1011600.0,['1208 1 AVENUE'],['LinkNYC - Citybridge'],116,['Manhattan'],6
36061011700,3870.0,1900.0,1970.0,0.21059999999999998,0.5204,0.0808,0.0,0.1501,0.1204,1011700.0,['560 WEST 42 STREET'],['LinkNYC - Citybridge'],117,['Manhattan'],1
36061011800,9296.0,4201.0,5095.0,0.030899999999999997,0.8604,0.0004,0.0,0.0708,0.0605,1011800.0,['1259 1 AVENUE'],['LinkNYC - Citybridge'],118,['Manhattan'],10
36061011900,1068.0,699.0,369.0,0.2306,0.3505,0.3504,0.0,0.0104,0.5505,1011900.0,['699 7 AVENUE'],['LinkNYC - Citybridge'],119,['Manhattan'],10
36061012000,3158.0,1322.0,1836.0,0.0507,0.8706,0.0103,0.0004,0.0501,0.0604,1012000.0,['1126 3 AVENUE'],['LinkNYC - Citybridge'],120,['Manhattan'],7
36061012100,8192.0,4570.0,3622.0,0.19030000000000002,0.6102000000000001,0.0403,0.0,0.1206,0.0909,1012100.0,['701 8 AVENUE'],['LinkNYC - Citybridge'],121,['Manhattan'],4
36061012200,3126.0,1335.0,1791.0,0.0305,0.9401,0.0,0.0,0.0204,0.0302,1012200.0,['22 EAST 65 STREET'],['LinkNYC - Citybridge'],122,['Manhattan'],6
36061012400,10402.0,4787.0,5615.0,0.0901,0.7006999999999999,0.0401,0.0,0.1307,0.0701,1012400.0,['399 EAST 72 STREET'],['LinkNYC - Citybridge'],124,['Manhattan'],3
36061012500,2483.0,1443.0,1040.0,0.0702,0.5606,0.0204,0.0003,0.3109,0.0808,1012500.0,['736 7 AVENUE'],['LinkNYC - Citybridge'],125,['Manhattan'],18
36061012600,12427.0,5425.0,7002.0,0.0601,0.7604000000000001,0.0104,0.0,0.1301,0.0207,1012600.0,['72 St (Q)'],['Transit Wireless'],126,['Manhattan'],7
36061012700,6974.0,3984.0,2990.0,0.2601,0.5306000000000001,0.0301,0.0,0.1502,0.12050000000000001,1012700.0,['656 10 AVENUE'],['LinkNYC - Citybridge'],127,['Manhattan'],7
